key_retro,name
barbs901,Sean Barber
barbt101,Turner Barber
barbw101,Walter Barbare
barcc101,Curt Barclay
barcg101,George Barclay
barch001,Hunter Barco
barcl001,Lorenzo Barcelo
bardb001,Brian Barden
bardd001,Daniel Bard
bardj001,Josh Bard
bardl001,Luke Bard
barer101,Ray Bare
barfc101,Clyde Barfoot
barfj001,Jesse Barfield
barfj002,John Barfield
barfj003,Josh Barfield
barga001,Addison Barger
bargc101,Cy Barger
bargg001,Greg Bargar
barka001,Andy Barkett
barka101,Al Barker
barkb001,Brian Bark
barkb002,Brian Barkley
barkg001,Glen Barker
barkj001,Jeff Barkley
barkk001,Kevin Barker
barkl001,Len Barker
barkl002,Luke Barker
barkl901,Lance Barksdale
barkm101,Marvin Barker
barkr001,Richie Barker
barkr101,Red Barkley
barkr102,Ray Barker
barks001,Sean Barker
barks101,Sam Barkley
barla901,Al Barlick
barlj001,Joe Barlow
barlm101,Mike Barlow
barls001,Scott Barlow
barlt101,Tom Barlow
barlu101,Barlow
barmb101,Bruce Barmes
barmc001,Clint Barmes
barna001,Austin Barnes
barna101,Art Barnes
barnb001,Brian Barnes
barnb002,Brandon Barnes
barnb101,Billy Barnie
barnb102,Babe Barna
barnb103,Bill Barnes
barnb104,Bob Barnes
barnb105,Bill Barnes
barnc001,Chris Barnwell
barnc002,Charlie Barnes
barnc101,Charlie Barnabe
barnc102,Clyde Barnhart
barnc103,Claude Barnes
barnd001,Darwin Barney
barnd002,Danny Barnes
barnd101,Dave Barnhill
barne101,Eppie Barnes
barne102,Ed Barnowski
barne103,Edgar Barnhart
barne104,Ed Barney
barne105,Eluertus Barnes
barnf101,Frank Barnes
barnf102,Frank Barnes
barnf103,Fred Barnes
barng101,George Barnicle
barng901,George Barnum
barnh101,Honey Barnes
barnh102,Herb Barnhill
barnh103,Harry Barnes
barni101,Ike Barnes
barnj001,John Barnes
barnj002,Jacob Barnes
barnj101,Junie Barnes
barnj102,Jesse Barnes
barnj103,John Barnes
barnj801,Jeremy Barnes
barnl001,Larry Barnes
barnl101,Les Barnhart
barnl102,Lute Barnes
barnl901,Larry Barnett
barnm001,Matt Barnes
barnm002,Mason Barnett
barnm801,Mike Barnett
barnr101,Rich Barnes
barnr102,Ross Barnes
barnr103,Rex Barney
barnr104,Red Barnes
barnr105,Rube Barnes
barnr901,Ron Barnes
barns001,Skeeter Barnes
barns002,Scott Barnes
barns101,Sam Barnes
barnt001,Tucker Barnhart
barnt002,Tony Barnette
barnt101,Tom Barnes
barnt102,Tobias Barnes
barnu101,Barnes
barnu102,Barnhill
barnv101,Virgil Barnes
barnv102,Vic Barnhart
barnv103,Vet Barnes
barnv104,Vic Barnett
barob101,Bernardo Baro
barod001,Daniel Barone
barod101,Dick Barone
baros001,Salome Barojas
baros002,Steve Baron
barra001,Aaron Barrett
barrb101,Bob Barr
barrb102,Bill Barrett
barrb103,Bob Barr
barrb104,Bob Barrett
barrb105,Bill Barrett
barrc101,Cuno Barragan
barrc102,Cuke Barrows
barrd101,Dick Barrett
barrd901,Dan Barry
barre101,Ed Barry
barre801,Ed Barrow
barrf001,Franklin Barreto
barrf101,Francisco Barrios
barrf102,Frank Barrows
barrf103,Frank Barron
barrf104,Frank Barrett
barrg101,German Barranca
barrg901,George Barr
barrh101,Hardin Barry
barrj001,Jeff Barry
barrj002,Jake Barrett
barrj003,Jaime Barria
barrj004,Jorge Barrosa
barrj101,Jim Barr
barrj102,Jose Barrios
barrj103,Jimmy Barrett
barrj104,Jack Barry
barrj106,Johnny Barrett
barrj901,Jim Barron
barrk001,Kevin Barry
barrk002,Kyle Barraclough
barrl001,Luis Barrera
barrl901,Lance Barrett
barrm001,Marty Barrett
barrm002,Manuel Barrios
barrm003,Michael Barrett
barrm004,Manny Barreda
barrm101,Marty Barrett
barrm901,Mark Barron
barrr101,Red Barrett
barrr102,Rich Barry
barrr103,Red Barron
barrs101,Shad Barry
barrs102,Scotty Barr
barrs103,Steve Barr
barrs901,Scott Barry
barrt001,Tim Barrett
barrt002,Tommy Barrett
barrt003,Tony Barron
barrt004,Tres Barrera
barrt101,Tom Barry
barrt901,Ted Barrett
barru101,John Barrett
barru102,Barry
barru103,Barrett
barru901,Barrow
barru902,Barrett
barrw801,Wesley Barrow
barry001,Yhonathan Barrios
barsm901,Mike Barston
bartb001,Brian Barton
bartb101,Bob Barton
bartb102,Bill Bartley
bartb103,Bob Barthelson
bartb104,Boyd Bartley
bartc001,Cliff Bartosh
bartc101,Charlie Bartson
bartd001,Daric Barton
bartd101,Dick Bartell
bartd102,Dave Bartosch
barth101,Harry Barton
barth102,Hop Bartlett
barti101,Irv Bartling
bartj001,Jason Bartlett
bartj002,Jimmy Barthmaier
bartj003,Joey Bart
bartj101,John Barthold
bartk001,Kimera Bartee
bartl101,Les Bartholomew
bartl102,Larry Barton
barts001,Shawn Barton
barts101,Sapho Bartlett
barts102,Sherman Barton
bartt101,Tony Bartirome
bartu101,Bartel
bartv101,Vince Barton
barzp001,Philip Barzilla
basac001,Chris Basak
basal001,Luis Basabe
basao001,Osleivis Basabe
basas001,Samuel Basallo
basgm101,Monty Basgall
basha101,Al Bashang
bashr101,Ray Basham
basht001,Tyler Bashlor
bashw101,Walt Bashore
basie101,Eddie Basinski
basis901,Steve Basil
basiu901,Basile
baskj101,Jim Baskette
basnt901,Toby Basner
bassa001,Anthony Bass
bassb001,Brian Bass
bassb002,Brady Basso
bassc001,Chris Bassitt
bassc101,Charley Bassett
bassd101,Doc Bass
bassd102,Dick Bass
bassj101,John Bass
bassj102,Johnny Bassler
bassj103,Jesse Bass
bassk001,Kevin Bass
bassl101,Leroy Bass
bassn101,Norm Bass
bassp101,Pepper Bassett
bassr101,Randy Bass
basst101,T. Bassett
basta001,Antonio Bastardo
bastc101,Charlie Bastian
baswj901,Jack Baswell
batce101,Emil Batch
batcj101,Joe Batchelder
batcr001,Rich Batchelor
batea001,Aaron Bates
bateb001,Billy Bates
bateb101,Bud Bates
batec101,Charlie Bates
bated101,Del Bates
bated102,Dick Bates
batef101,Creed Bates
batej001,Jason Bates
batej101,Johnny Bates
batej102,John Bateman
batej103,John Bates
bater101,Ray Bates
bateu101,Bates
bathb001,Bill Bathe
batik001,Kevin Batiste
batik002,Kim Batiste
batim001,Miguel Batista
batir101,Rafael Batista
batit001,Tony Batista
batsb101,Bill Batsch
batta001,Allen Battle
battc101,Chris Batton
batte101,Earl Battey
battg101,George Batten
batth001,Howard Battle
battj101,Jim Battle
battj102,Joe Battin
battl101,Larry Battam
battm001,Matthew Batten
battm101,Matt Batts
battp001,Peyton Battenfield
battr101,Rufus Battle
battr102,Ray Battle
batyb001,Brett Baty
bauch101,Harry Bauchman
bauea101,Al Bauer
baueh101,Hank Bauer
bauej001,Jake Bauers
bauel101,Lou Bauer
bauer001,Rick Bauer
bauer101,Russ Bauers
bauet001,Trevor Bauer
baugj001,Justin Baughman
baumb001,Buddy Baumann
baumf101,Frank Baumholtz
baumf102,Frank Baumann
baumg101,George Baumgardner
baumh101,Harry Baumgartner
baumj101,John Baumgartner
baumj102,Jim Baumer
baumm001,Mike Baumann
baump101,Paddy Baumann
baumr101,Ross Baumgarten
baums101,Stan Baumgartner
baurj101,James Baurle
bausg101,George Bausewine
bautd001,Danny Bautista
bautd002,Denny Bautista
baute101,Ed Bauta
bautf001,Felix Bautista
bautg001,Gerson Bautista
bautj001,Jose Bautista
bautj002,Jose Bautista
bautr001,Rafael Bautista
bauzm101,Marcelino Bauza
baxej101,Jim Baxes
baxem101,Mike Baxes
baxtj101,Moose Baxter
baxtm001,Mike Baxter
bayeu901,Baye
bay-h101,Harry Bay
bay-j001,Jason Bay
bayld001,Don Baylor
bayld101,Dick Bayless
baylh101,Henry Baylis
baylj001,Jonah Bayliss
baylu101,Baylock
baynb101,Bill Bayne
baynw101,William Baynard
bazae001,Eduard Bazardo
bazay001,Yorman Bazardo
baz-s001,Shane Baz
beacb001,Brandon Beachy
beacj101,Jack Beach
bea-d101,Darius Bea
bealb101,Bob Beall
beald901,Damien Beal
bealg101,Giovanni Beale
bealj101,Johnny Beall
bealt101,Tommy Beals
bealu901,Beal
bealw101,Walter Beall
beama101,Alex Beam
beamc101,Charlie Beamon
beamc102,Charlie Beamon
beame101,Ernie Beam
beamt001,Trey Beamon
beamt002,T.J. Beam
beanb001,Billy Beane
beanb002,Bill Bean
beanb101,Belve Bean
beanc001,Colter Bean
beane901,Ed Bean
beanj101,Joe Bean
beard001,Dave Beard
bearg101,Gary Beare
bearg102,Gene Bearden
bearj901,John Beardsley
beark001,Kevin Bearse
bearl101,Larry Bearnarth
bearm101,Mike Beard
bearo101,Ollie Beard
bearr101,Ralph Beard
beart101,Ted Beard
beasc001,Chris Beasley
beasj001,Jeremy Beasley
beasl101,Lew Beasley
beast801,Tony Beasley
beatb001,Blaine Beatty
beatd101,Desmond Beatty
beatd102,Dave Beadle
beate101,Ed Beatin
beatj001,Jim Beattie
beatm001,Matt Beaty
beatp001,Pedro Beato
beaug101,Ginger Beaumont
beauj101,Jim Beauchamp
beauk801,Keith Beauregard
beavb001,Blake Beavan
beavd001,Dylan Beavers
beave101,Edward Beavan
beazj101,Johnny Beazley
becab101,Buck Becannon
becaw901,Billy Becannon
bechg101,George Bechtel
bechs001,Steve Bechler
becka901,Adam Beck
beckb101,Beals Becker
beckb102,Bob Becker
beckb103,Bill Beckmann
beckb104,Boom-Boom Beck
beckb901,Bob Beck
beckc001,Chad Beck
beckc002,Chris Beck
beckc101,Clyde Beck
beckc102,Charlie Becker
becke101,Erve Beck
beckf101,Fred Beck
beckf102,Frank Beck
beckg001,Gordon Beckham
beckg101,Glenn Beckert
beckg102,George Beck
beckh101,Heinie Beckendorf
beckh102,Heinz Becker
beckj001,Joe Beckwith
beckj002,Josh Beckett
beckj003,Jordan Beck
beckj101,Jim Beckman
beckj102,Joe Becker
beckj103,Jake Beckley
beckj104,John Beckwith
beckm101,Marty Becker
beckr001,Rod Beck
beckr002,Rich Becker
beckr003,Robbie Beckett
beckr101,Rich Beck
becks101,Stanley Beckwith
beckt001,Tim Beckham
beckt002,Tristan Beck
becku901,Beck
beckz101,Zinn Beck
becqj101,Julio Becquer
bedae001,Erik Bedard
bedeh101,Howie Bedell
bedfg101,Gene Bedford
bedgp101,Phil Bedgood
bedih101,Hugh Bedient
bedna101,Andy Bednar
bednd001,David Bednar
bedrc001,Cam Bedrosian
bedrs001,Steve Bedrosian
beebf101,Fred Beebe
beebw901,W.S. Beebe
beece101,Ed Beecher
beece102,Ed Biecher
beecm001,Matt Beech
beecr101,Roy Beecher
beedt001,Tyler Beede
beekj001,Jalen Beeks
beeld001,Dallas Beeler
beelj101,Jodie Beeler
beena001,Andy Beene
beenf101,Fred Beene
beerc101,Clarence Beers
beers001,Seth Beer
beetc001,Clayton Beeter
beggj101,Joe Beggs
beggu901,Beggs
begle101,Ed Bagley
beglg101,Gene Bagley
beglj101,Jim Begley
behap101,Petie Behan
beher001,Rick Behenna
behes101,Steve Behel
behlf901,Frank Behle
behnm101,Mel Behney
behrh101,Hank Behrman
beimj001,Joe Beimel
beirk001,Kevin Beirne
bejea101,Agustin Bejerano
bejmo101,Ollie Bejma
belam101,Mark Belanger
belaw101,Wayne Belardi
belck001,Kevin Belcher
belct001,Tim Belcher
belcu901,Belcher
beldi101,Ira Belden
belfm001,Mike Belfiore
belfs101,Skinner Belfield
belib101,Bo Belinsky
belij001,Jeff Beliveau
belim001,Matt Belisle
belir001,Ronald Belisario
belis001,Stan Belinda
belit001,Todd Belitz
belkt001,Tim Belk
bella001,Andrew Bellatti
bella101,Abe Bell
bellb001,Buddy Bell
bellb002,Brayan Bello
bellb101,Bill Bell
bellb102,Beau Bell
bellc001,Clay Bellinger
bellc002,Cody Bellinger
bellc003,Chad Bell
bellc101,Charlie Bell
bellc102,Cliff Bell
belld001,Derek Bell
belld002,David Bell
belld901,Dan Bellino
belle001,Eric Bell
belle002,Edwin Bellorin
belle101,Elisha Bell
bellf101,Frank Bell
bellf102,Fern Bell
bellf103,Fred Bell
bellf104,Fred Bell
bellg001,George Bell
bellg101,George Bell
bellg102,Gary Bell
bellg103,Gus Bell
bellh001,Heath Bell
bellh101,Hi Bell
bellh102,Herman Bell
bellj001,Jay Bell
bellj002,Albert Belle
bellj003,Juan Bell
bellj004,Josh Bell
bellj005,Josh Bell
bellj101,Jerry Bell
bellj102,Jack Bellman
bellj103,Cool Papa Bell
bellj104,Jute Bell
bellj105,Joe Bell
bellk101,Kevin Bell
belll101,Les Bell
belll102,Lefty Bell
bellm001,Mike Bell
bellm002,Mark Bellhorn
bellm003,Mike Bell
bellr001,Rafael Belliard
bellr002,Ronnie Belliard
bellr003,Rob Bell
bellr101,Ralph Bell
bellr102,Rob Belloir
bellr103,Jack Bell
bellr104,Bebop Bell
bells101,Steve Bellan
bellt001,Terry Bell
bellt002,Trevor Bell
bellu901,Bellinski
bellu902,Bellow
bellv001,Valente Bellozo
bellw101,William Bell
bellw102,William Bell
bellw103,William Bell
bellw901,Wally Bell
bellz101,Zeke Bella
belnv001,Vince Belnome
belod001,Duane Below
belta001,Adrian Beltre
beltb001,Brandon Belt
beltc001,Carlos Beltran
belte001,Esteban Beltre
belte002,Engel Beltre
beltf001,Francis Beltran
belto001,Omar Beltre
beltr001,Rigo Beltran
bemba001,Anthony Bemboom
bemih101,Harry Bemis
benaf001,Freddie Benavides
benam001,Marvin Benard
benau901,Benalver
bencj101,Johnny Bench
benda001,Anthony Bender
bendc101,Chief Bender
bendj901,Joe Bendekovits
benea001,Andy Benes
benea002,Alan Benes
benea101,Art Benedict
beneb001,Bruce Benedict
beneg801,Griffin Benedict
benej101,Joe Benes
bengb101,Benny Bengough
bengr101,Ray Benge
benia001,Armando Benitez
benia002,Andrew Benintendi
benij001,Juan Beniquez
beniy001,Yamil Benitez
benjj101,Jerry Benjamin
benjm001,Mike Benjamin
benjs101,Stan Benjamin
benju101,Benjamin
benju901,Benjamin
benjw001,Wes Benjamin
bennb101,Bransford Bennett
bennc101,Charlie Bennett
bennd101,Dennis Bennett
bennd102,Dave Bennett
bennd103,Don Bennett
benne001,Erik Bennett
bennf101,Fred Bennett
bennf102,Frank Bennett
benng001,Gary Bennett
benng101,George Bennette
bennh101,Henry Benn
bennh102,Herschel Bennett
benni101,Ike Benners
bennj001,Joel Bennett
bennj002,Jeff Bennett
bennj101,Joe Bennett
bennj102,Jimmie Bennett
bennj901,Jack Bennett
bennp101,Pug Bennett
benns001,Shayne Bennett
benns101,Sam Bennett
bennu101,Bennett
bennu901,Bennett
benoj001,Joaquin Benoit
bensa101,Allen Benson
bensa102,Argusta Benson
bensc101,Cleo Benson
bensg101,Gene Benson
bensj001,Joe Benson
bensk001,Kris Benson
bensv101,Vern Benson
bensw001,Will Benson
benta101,Al Benton
bentb001,Butch Benton
bentc001,Chad Bentz
bentc101,Cy Bentley
bentj101,Jack Bentley
bentl101,Larry Benton
bentr101,Rabbit Benton
bentr102,Rube Benton
bents101,Sid Benton
benzj101,Joe Benz
benzt001,Todd Benzinger
berad801,Dick Berardino
beraj101,Johnny Berardino
berbj001,Jeff Berblinger
berbl101,Lou Berberet
bereb001,Bruce Berenyi
berej001,Juan Berenguer
berej002,Jason Bere
berej003,James Beresford
berga101,Al Bergman
berga102,Augie Bergamo
bergb001,Brandon Berger
bergb002,Brad Bergesen
bergb101,Boze Berger
bergb102,Bill Bergen
bergc001,Christian Bergman
bergc101,Clarence Berger
bergd001,Dave Bergman
bergd002,Dave Berg
bergd003,Dusty Bergman
bergf101,Fred Berger
bergf901,Frederick Berger
bergh101,Heinie Berger
bergj001,Jason Bergmann
bergj002,Justin Berg
bergj101,John Bergh
bergj102,Johnny Berger
bergj103,Joe Berger
bergj104,Jimmy Bergin
bergm101,Marty Berghammer
bergm102,Marty Bergen
bergm103,Moe Berg
bergp001,Peter Bergeron
bergr001,Ryan Bergert
bergs001,Sean Bergman
bergt001,Travis Bergen
bergt101,Tun Berger
bergu901,Bergen
bergu902,Berg
bergw001,William Bergolla
bergw101,Wally Berger
beric801,C.B. Beringer
berkf101,Frank Berkelbach
berkj001,Jason Berken
berkj101,Joe Berkowitz
berkl001,Lance Berkman
berkn101,Nate Berkenstock
berlj101,Jack Berly
bermb101,Bob Berman
bermj001,Jonathan Bermudez
berna001,Adam Bernero
bernb001,Brennan Bernardino
bernb101,Bill Bernhard
bernc101,Curt Bernard
bernc102,Carlos Bernier
bernc801,Carlos Bernhardt
bernd001,Doug Bernier
bernd101,Dwight Bernard
bernj101,Juan Bernhardt
bernj102,Joe Bernard
berno801,Oscar Bernard
bernp101,Placido Bernal
bernp102,Pablo Bernard
bernr001,Roger Bernadina
bernt001,Tony Bernazard
bernv101,Victor Bernal
bernw001,Wynton Bernard
bernw002,Warming Bernabel
bernw101,Walter Bernhardt
beroj101,Johnny Bero
berra001,Angel Berroa
berrc101,Claude Berry
berrc102,Charlie Berry
berrc103,Charlie Berry
berrc104,Cannonball Berry
berrd001,Dale Berra
berrd002,Damon Berryhill
berrd101,Dennis Berran
berre101,Eddie Berry
berre102,Eddie Berry
berrg001,Geronimo Berroa
berrj001,Jose Berrios
berrj101,Joe Berry
berrj102,Joe Berry
berrj103,Joe Berry
berrk101,Ken Berry
berrm801,Mark Berry
berrn101,Neil Berry
berrp001,Prelander Berroa
berrq001,Quintin Berry
berrr101,Ray Berres
berrs001,Sean Berry
berrs002,Steward Berroa
berrt101,Tom Berry
berru901,Berry
berry101,Yogi Berra
bertd101,Dick Bertell
bertf101,Frank Bertaina
berth101,Henry Berthrong
berth102,Harry Berte
bertj001,Jon Berti
bertl101,Lefty Bertrand
bertm001,Mike Bertotti
bertr101,Reno Bertoia
berua001,Andres Berumen
besaf101,Fred Besana
bescb101,Bob Bescher
bessd101,Don Bessent
bessh101,Herman Besse
bestk001,Karl Best
bestp101,Plug Bester
bestr101,Ross Best
bestu101,William Bestick
beswj101,Jim Beswick
betad001,Dellin Betances
betaj801,Junior Betances
betar001,Rafael Betancourt
betay001,Yuniesky Betancourt
betcf101,Frank Betcher
betcr901,Ralph Betcher
betew001,Wilson Betemit
bethb101,Bill Bethea
bethc001,Christian Bethancourt
bethj101,Jim Bethke
bethu101,Bethel
betta001,Alec Bettinger
bettc001,Chad Bettis
betth101,Huck Betts
betth102,Harry Betts
bettj001,Jeff Bettendorf
bettl101,Larry Bettencourt
bettm001,Mookie Betts
bettu101,Betts
bettw901,William Betts
betzb101,Bruno Betzel
bevah101,Hal Bevan
bevak001,Kurt Bevacqua
beveb101,Bill Bevens
beveb102,Bill Beverly
bevec101,Charlie Beverly
bevej001,Jason Beverlin
bevej101,Jess Beverly
beveu901,Bever
bevib001,Brian Bevil
bevib101,Ben Beville
bevil101,Lou Bevil
bevim101,Monte Beville
bevit801,Terry Bevington
beyea801,Arnie Beyeler
bezdh801,Hugo Bezdek
biagg801,Greg Biagini
biagj001,Joe Biagini
biald801,Dave Bialas
biall901,Larry Bialorucki
bianb001,Buddy Biancalana
bianj001,Jeff Bianchi
biant101,Tommy Bianco
biash101,Hank Biasatti
bibbj001,Jim Bibby
bibbr101,Rainey Bibbs
bibbu901,Bibb
bibea001,Austin Bibens-Dirkx
bibet001,Tanner Bibee
biblj901,Jon Bible
bichb001,Bo Bichette
bichd001,Dante Bichette
bickc101,Charlie Bicknell
bickd101,Dan Bickham
bickp001,Phil Bickford
bicku801,John Bickerton
bickv101,Vern Bickford
biddj001,Jesse Biddle
biddr001,Rocky Biddle
bidoo001,Osvaldo Bido
biebs001,Shane Bieber
bielb001,Brandon Bielak
bielm001,Mike Bielecki
bielo101,Oscar Bielaski
biemh101,Harry Biemiller
bierb901,Bits Bierhalter
bierc101,Charles Bierman
bierl101,Lou Bierbauer
biern001,Nick Bierbrodt
bierr001,Randor Bierd
biess001,Steve Bieser
bigbc101,Carson Bigbee
bigbl001,Larry Bigbie
bigbl101,Lyle Bigbee
bigee101,Elliot Bigelow
bigew901,W.J. Bigelow
biggc001,Craig Biggio
biggc002,Cavan Biggio
biggc101,Charlie Biggs
biggh001,Hunter Bigge
biggv101,Vane Biggs
bigli101,Ivan Bigler
bigng101,George Bignell
biitl101,Larry Biittner
bilad001,Dann Bilardello
bilbj101,Jim Bilbrey
bilde101,Emil Bildilli
bilks101,Steve Bilko
billb001,Brent Billingsley
billb002,Bruce Billings
billc001,Chad Billingsley
billd101,Dick Billings
billh101,Harry Billiard
billj101,Jack Billingham
billj102,Josh Billings
billj103,Josh Billings
billm801,Mick Billmeyer
bindj101,Jimmy Binder
bingb101,Bingo Bingham
bingw102,William Binga
binkg101,George Binks
binsu101,Binson
biotc101,Charlie Biot
biraj101,Jack Biran
biras101,Steve Biras
bircj101,Jud Birchall
birdd101,Doug Bird
birdd102,Dave Birdsall
birdf101,Frank Bird
birdg001,Greg Bird
birdg101,George Bird
birdh001,Hayden Birdsong
birdj001,Jake Bird
birdj101,Joe Bird
birdk001,Kyle Bird
birdl101,Leo Birdine
birdr101,Red Bird
birkk001,Kurt Birkins
birkm001,Mike Birkbeck
birkr101,Ralph Birkofer
birmj101,Joe Birmingham
birrb101,Babe Birrer
birtt001,Tim Birtsas
biscf101,Frank Biscan
biscj101,John Bischoff
bisej001,Joe Bisenius
bishb001,Braden Bishop
bishb101,Bill Bishop
bishb102,Bill Bishop
bishc101,Charlie Bishop
bishc102,C. Bishop
bishf101,Frank Bishop
bishh901,Homer Bishop
bishj101,Jim Bishop
bishl101,Lloyd Bishop
bishl901,Les Bishop
bishm101,Mike Bishop
bishm102,Max Bishop
bislr101,Rivington Bisland
bissd101,Del Bissonette
bissj101,John Bissant
bithh101,Hi Bithorn
bitkj001,Joe Bitker
bittj001,Jeff Bittiger
bittj101,Johnny Bittner
bittr101,Red Bittmann
bives001,Spencer Bivens
bivij101,Jim Bivin
bixlb001,Brian Bixler
bizzj101,James Bizzle
bjorc801,Craig Bjornson
bjorg101,George Bjorkman
blacb001,Buddy Black
blacb101,Bud Black
blacb102,Bob Black
blacb103,Bill Black
blacb901,B.A. Blackmore
blacc001,Charlie Blackmon
blacc101,Charlie Blackburn
blacc102,Charlie Blackwell
blacc103,Cliff Blackmon
blacd101,Don Black
blacd102,Dave Black
blace101,Earl Blackburn
