player_id,year,team,league,W,L,G,GS,IP,SO,BB,HR,CG,SHO,SV,H,ER,R,IBB,WP,HBP,BK,BFP,GF,SH,SF,GIDP
110100,1965,KC1,,4,3,34,0,51.333,26,18,3,0,0,3,45,18,18,6,1,3,0,210,14,2,1,7
110100,1966,KC1,,8,4,66,0,113.0,68,28,6,0,0,32,81,25,27,10,0,3,0,444,57,5,3,11
110100,1967,KC1,,3,8,57,0,88.0,64,32,9,0,0,12,87,42,44,9,1,3,0,372,40,8,0,7
110100,1968,OAK,,4,4,54,0,74.667,44,33,6,0,0,12,71,34,40,6,4,6,0,330,30,7,5,7
110100,1969,NYA,,8,6,53,0,82.667,47,35,8,0,0,14,76,29,32,9,0,5,0,348,32,2,1,14
110100,1970,NYA,,4,2,41,0,69.667,36,20,3,0,0,16,57,16,19,5,1,4,0,284,28,6,2,9
110100,1971,NYA,,4,4,41,0,56.0,25,26,3,0,0,4,48,16,20,9,3,0,0,237,20,6,3,4
110100,1972,CHN,,6,6,52,0,73.0,37,26,4,0,0,17,70,24,33,5,2,6,0,315,43,8,3,6
110100,1973,CHN,,4,5,47,0,63.667,25,23,8,0,0,12,76,29,33,6,0,2,0,281,32,8,1,10
110100,1974,NYN,,2,2,41,0,58.0,25,23,7,0,0,2,50,23,29,3,1,2,0,244,24,4,3,9
110101,1986,OAK,,0,0,2,0,5.333,5,3,2,0,0,0,7,4,5,1,2,0,0,26,2,0,0,0
110101,1987,CLE,,2,6,16,13,74.667,42,38,18,1,0,0,84,56,60,1,7,7,0,347,0,2,4,6
110101,1989,TEX,,0,1,6,0,11.0,9,5,1,0,0,0,11,4,6,2,1,0,0,50,2,0,1,0
110101,1990,PHI,,5,2,71,0,93.0,42,54,10,0,0,3,65,39,45,8,7,3,1,395,18,9,5,8
110101,1991,PHI,,2,1,30,0,49.667,31,27,5,0,0,0,49,29,30,4,4,3,0,229,11,6,2,1
110102,1912,WS1,,1,1,5,1,21.333,10,14,1,0,0,0,24,13,17,2,0,2,0,98,3,1,0,0
110104,1988,SLN,,0,0,3,0,3.333,3,2,0,0,0,0,1,1,2,0,0,0,0,14,1,0,1,0
110105,1958,WS1,,0,0,6,0,6.0,3,2,1,0,0,0,8,3,3,0,0,0,0,27,6,0,2,1
110106,1995,TEX,,0,0,12,0,20.667,10,12,2,0,0,0,26,17,18,1,2,1,0,101,7,0,1,0
110106,1996,TEX,,0,1,5,1,9.333,2,7,1,0,0,0,14,6,6,1,0,0,0,46,1,0,1,2
110106,1997,TEX,,0,3,10,4,28.333,11,17,4,0,0,0,37,25,33,1,3,1,0,143,2,2,1,2
110109,1910,SLN,,1,2,4,3,27.667,11,20,1,2,0,0,33,19,21,0,1,0,0,129,1,1,2,0
110110,1941,BRO,,0,2,2,2,13.0,5,8,1,0,0,0,11,9,9,0,0,0,0,55,0,1,0,0
110110,1946,PIT,,0,6,17,6,39.667,19,35,3,0,0,0,41,32,34,2,1,1,0,195,3,5,0,2
110111,1949,SLA,,1,0,1,1,5.0,1,4,0,1,0,0,1,3,3,0,0,0,0,20,0,0,0,0
110111,1950,SLA,,0,1,2,1,6.667,1,7,0,0,0,0,6,4,7,0,0,0,0,32,1,1,0,2
110113,1973,MIN,,1,0,14,0,23.333,13,19,1,0,0,0,13,7,7,2,5,0,1,96,5,0,0,5
110113,1974,MIN,,8,9,32,22,164.0,85,80,19,4,1,0,159,75,83,1,4,6,0,707,4,2,4,12
110113,1975,MIN,,6,7,32,15,135.0,72,97,16,2,0,1,115,68,82,1,8,4,0,606,12,12,7,7
110113,1976,MIN,,3,1,23,0,50.333,23,24,0,0,0,0,51,20,22,3,4,2,0,222,11,2,5,2
110114,1976,CIN,,11,4,30,21,132.0,67,67,12,3,1,0,131,69,72,3,3,3,2,583,3,6,6,7
110114,1977,MON,,3,7,38,12,117.333,73,54,13,0,0,2,126,63,66,6,6,3,3,520,8,2,2,8
110117,1943,CHN,,0,1,4,2,14.0,4,3,2,0,0,0,21,10,12,0,0,0,0,63,2,1,0,0
110117,1944,CHN,,0,0,12,1,21.667,7,9,2,0,0,0,31,16,18,0,0,0,0,105,7,6,0,0
110118,1990,DET,,1,2,4,3,14.333,7,10,0,0,0,0,13,6,6,1,0,1,0,63,0,2,1,4
110118,1991,DET,,2,4,11,11,57.333,35,30,9,1,0,0,58,33,37,2,3,0,1,253,0,3,2,5
110118,1992,DET,,3,8,16,13,65.0,34,33,12,0,0,0,80,49,51,4,1,3,0,304,0,4,3,5
110118,1993,MON,,1,0,8,0,12.0,9,10,2,0,0,0,19,12,14,1,2,1,0,65,2,2,0,1
110118,1996,MIN,,6,9,36,25,165.333,111,68,29,0,0,0,194,114,125,4,10,6,1,748,0,7,7,12
110118,1997,MIN,,2,10,17,15,77.333,33,28,20,0,0,0,102,66,66,2,7,3,0,350,0,2,1,12
110118,1998,TBA,,0,0,48,0,31.333,21,12,1,0,0,0,33,13,13,3,2,2,0,135,8,3,0,7
110118,1999,PHI,,4,3,66,0,56.667,41,29,2,0,0,1,59,28,30,3,4,2,0,254,14,3,6,1
110118,2000,PHI,,1,3,23,0,20.333,21,10,3,0,0,0,23,13,14,0,1,1,0,95,5,1,2,1
110119,1996,NYA,,0,0,1,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0
110120,1987,MIL,,3,1,31,0,58.333,22,13,8,0,0,0,71,32,33,3,1,2,1,253,9,3,3,8
110120,1989,ATL,,2,2,24,0,38.333,19,19,3,0,0,1,31,14,16,3,2,1,0,160,10,2,1,4
110120,1990,BAL,,1,2,7,0,12.0,5,7,1,0,0,1,17,11,13,3,0,0,1,61,2,2,0,3
110121,1917,CHN,,6,6,30,6,105.667,44,37,1,1,1,0,100,36,52,2,5,2,0,445,13,6,2,4
110121,1918,CHN,,0,1,3,0,12.0,10,6,0,0,0,0,11,2,3,0,1,0,0,48,2,2,0,1
110121,1922,CHN,,16,15,36,34,258.333,70,56,15,20,2,0,288,105,130,1,6,8,0,1101,2,25,4,19
110121,1923,CHN,,16,9,30,30,217.0,65,67,17,15,2,0,209,84,101,1,1,1,0,915,0,6,7,17
110121,1924,CHN,,15,12,32,32,244.333,74,80,10,20,0,0,261,94,110,2,3,7,0,1051,0,17,13,26
110121,1925,PIT,,15,7,30,26,213.667,87,75,15,14,1,0,218,85,99,3,4,5,0,907,4,8,10,16
110121,1926,PIT,,10,13,30,26,190.0,61,73,7,12,1,1,204,85,100,3,0,4,0,837,2,15,14,16
110121,1927,PIT,,15,10,35,34,239.333,86,74,16,17,1,1,248,114,123,2,0,5,1,1028,1,15,14,13
110121,1928,NY1,,4,7,22,17,119.333,34,45,7,3,0,2,133,63,68,0,4,3,0,521,4,2,6,9
110124,1971,LAN,,6,6,17,12,92.333,30,18,6,4,0,0,105,39,45,0,1,1,0,395,0,2,2,7
110124,1972,BAL,,6,8,35,9,106.333,49,30,5,2,2,2,78,29,36,8,7,1,1,423,16,5,2,7
110124,1973,BAL,,12,8,29,26,174.667,63,52,19,10,0,0,169,75,85,5,5,7,0,726,2,7,5,23
110124,1974,BAL,,6,9,30,12,114.333,40,43,7,2,0,0,127,51,65,4,6,4,0,497,9,8,4,18
110124,1975,BAL,,8,8,32,11,133.333,46,47,7,3,1,1,127,45,47,7,6,1,0,561,12,7,1,9
110124,1976,NYA,,13,9,30,25,201.0,58,63,12,7,3,0,172,75,81,2,6,3,2,812,4,5,9,17
110124,1977,TEX,,17,11,34,34,237.0,82,82,24,12,1,0,221,96,103,2,3,2,0,995,0,9,5,14
110124,1978,TEX,,9,10,31,28,191.0,81,71,18,7,1,0,198,82,84,1,4,1,0,822,3,10,8,11
110124,1979,TEX,,5,7,23,18,113.333,50,69,3,0,0,0,114,56,65,3,4,1,0,508,3,5,7,12
110124,1980,ATL,,14,11,35,35,231.667,114,74,20,7,1,0,227,108,120,5,3,4,0,981,0,12,4,19
110124,1981,SFN,,11,7,24,24,152.333,77,44,11,1,1,0,156,49,51,2,4,2,1,646,0,5,2,8
110124,1982,NYA,,1,7,16,11,66.667,26,14,14,0,0,0,81,45,52,2,1,0,4,293,3,4,3,3
110124,1983,TOR,,7,8,25,20,145.0,63,33,20,5,0,0,157,71,76,1,4,1,0,603,3,1,4,13
110124,1984,TOR,,17,6,36,35,261.667,139,59,21,11,2,0,238,91,99,1,2,3,0,1061,1,4,12,20
110124,1985,TOR,,17,10,36,36,260.667,142,67,28,6,1,0,268,100,105,0,9,6,0,1090,0,6,3,15
110124,1986,ATL,,11,10,34,34,228.333,139,37,27,5,0,0,255,105,114,2,2,4,0,966,0,11,4,17
110124,1987,DET,,14,10,27,27,206.0,108,53,24,6,3,0,178,69,73,5,3,2,0,821,0,2,3,18
110124,1988,DET,,14,11,34,34,229.0,126,46,30,5,1,0,260,110,122,7,2,5,1,985,0,4,8,10
110124,1989,DET,,6,18,33,33,223.0,95,76,28,5,1,0,245,110,118,3,4,5,1,977,0,9,11,15
110126,1990,TEX,,0,0,3,2,7.0,8,5,0,0,0,0,14,6,6,0,0,1,0,39,1,0,1,1
110126,1991,TEX,,5,3,30,9,89.333,50,48,11,0,0,0,93,52,56,7,3,3,1,402,4,6,3,6
110126,1992,TEX,,1,0,3,0,1.667,1,1,1,0,0,0,5,5,5,0,0,0,0,12,1,0,1,0
110127,1911,PHI,,28,13,48,37,365.333,231,129,5,31,7,3,285,100,133,2,4,8,1,1478,11,34,4,18
110127,1912,PHI,,19,17,46,34,310.0,194,105,11,25,3,3,289,104,133,5,5,6,0,1290,10,18,10,9
110127,1913,PHI,,22,8,47,36,306.333,159,75,9,23,9,2,288,99,106,3,3,3,0,1235,9,10,11,13
110127,1914,PHI,,27,15,46,39,353.667,214,76,8,32,6,1,327,96,133,2,1,10,0,1457,7,28,5,3
110127,1915,PHI,,31,10,49,42,376.333,241,64,3,36,12,4,253,52,86,6,2,9,0,1435,7,25,9,13
110127,1916,PHI,,33,12,48,45,390.0,169,50,6,38,16,3,323,67,90,2,3,10,0,1500,3,31,6,19
110127,1917,PHI,,30,13,45,44,387.0,200,56,4,35,8,0,336,79,107,2,2,6,0,1529,0,20,11,14
110127,1918,CHN,,2,1,3,3,26.0,15,3,0,3,0,0,19,5,7,0,0,1,0,98,0,2,0,2
110127,1919,CHN,,16,11,30,27,235.0,120,38,3,20,9,1,180,45,51,2,1,0,0,906,2,14,2,11
110127,1920,CHN,,27,14,46,40,363.333,173,69,8,33,7,5,335,80,96,6,3,1,0,1447,6,17,9,10
110127,1921,CHN,,15,13,31,30,251.333,83,33,10,20,3,1,286,95,110,1,1,1,0,1033,1,24,9,12
110127,1922,CHN,,16,13,33,31,244.0,48,34,7,20,1,1,282,96,111,0,4,3,0,1015,2,10,8,13
110127,1923,CHN,,22,12,39,36,304.667,73,30,17,26,3,2,308,102,128,4,2,0,0,1246,2,15,10,13
110127,1924,CHN,,12,5,21,20,169.333,34,25,9,12,0,0,183,58,82,1,1,1,0,708,0,4,6,17
110127,1925,CHN,,15,11,32,30,235.0,64,29,15,20,1,0,270,89,106,3,0,2,0,977,1,3,7,15
110127,1926,SLN,,12,10,30,23,200.333,47,31,8,15,2,2,191,64,83,2,0,2,0,815,7,7,10,5
110127,1927,SLN,,21,10,37,30,268.0,48,38,11,22,2,3,261,75,94,7,1,1,0,1082,5,21,11,24
110127,1928,SLN,,16,9,34,31,243.667,58,37,15,18,1,2,262,91,106,4,3,2,0,1017,2,11,14,10
110127,1929,SLN,,9,8,22,19,132.0,33,23,10,8,0,0,147,54,65,4,2,1,0,562,3,7,9,9
110127,1930,PHI,,0,3,9,3,21.667,6,6,6,0,0,0,40,22,24,0,0,0,0,109,2,1,1,1
110129,1996,BAL,,0,0,1,0,0.667,0,4,1,0,0,0,1,5,5,0,0,0,0,7,1,0,1,0
110131,1955,BAL,,1,0,4,0,4.0,1,2,0,0,0,0,8,6,6,0,1,1,0,22,2,0,1,1
110131,1957,CLE,,0,1,5,0,7.0,1,5,0,0,0,0,10,7,7,2,1,1,0,35,3,0,1,1
110134,1997,FLO,,1,3,17,0,25.667,19,10,3,0,0,0,36,14,16,3,1,1,0,123,2,1,0,1
110134,1998,FLO,,4,6,58,0,70.667,46,33,10,0,0,8,75,32,36,9,1,3,0,316,27,7,6,6
110134,1999,FLO,,4,5,73,0,77.667,46,29,4,0,0,21,79,28,28,6,1,4,0,325,49,3,1,12
110134,2000,FLO,,5,6,68,0,70.0,47,24,7,0,0,45,82,33,35,3,0,1,2,311,62,3,1,10
110134,2001,FLO,,4,4,58,0,61.667,40,15,6,0,0,28,68,21,24,3,2,5,0,268,52,5,1,10
110134,2002,CHN,,2,5,66,0,74.333,61,36,5,0,0,19,73,33,34,3,1,3,0,330,55,4,3,8
110134,2003,CHN,,3,1,60,0,66.333,51,27,7,0,0,0,76,43,43,3,0,2,0,296,17,4,1,9
110134,2004,ATL,,6,4,79,0,73.667,45,28,5,0,0,0,71,21,24,5,5,0,0,313,11,6,1,11
110134,2005,FLO,,1,1,33,0,27.333,16,14,2,0,0,0,29,15,15,4,1,2,0,118,1,3,2,6
110134,2006,TEX,,0,0,19,0,16.0,5,7,3,0,0,0,23,10,10,0,0,0,0,74,3,0,1,3
110134,2007,PHI,,5,2,61,0,49.667,24,27,3,0,0,8,65,30,31,6,1,1,0,236,22,0,1,3
110138,1979,TEX,,1,3,7,4,33.333,14,13,4,2,0,0,36,16,17,2,0,0,0,141,1,0,1,6
110138,1980,TEX,,0,1,5,2,14.333,10,10,0,0,0,0,13,9,13,1,1,1,0,67,2,0,1,1
110138,1981,SEA,,3,2,7,7,48.0,20,8,5,1,0,0,48,20,22,0,0,0,0,191,0,2,0,9
110144,1912,BRO,,3,9,20,15,108.333,58,57,1,5,1,0,119,49,70,0,5,1,0,490,4,11,6,5
110144,1913,BRO,,4,18,34,25,174.333,82,80,6,11,0,2,144,57,75,2,4,11,0,737,4,18,3,10
110144,1914,PTF,,9,14,37,22,177.0,71,60,6,11,1,0,174,66,83,0,1,3,0,742,11,15,10,9
110144,1915,PTF,,23,12,41,37,283.333,131,100,9,24,6,0,230,77,90,2,7,11,2,1146,3,23,4,13
110144,1916,BSN,,8,2,19,14,113.0,63,31,1,7,2,1,100,26,31,0,2,4,0,464,4,7,4,11
110144,1917,BSN,,3,10,29,14,112.0,56,47,3,2,0,0,124,49,62,1,4,6,0,490,6,13,6,7
110151,1914,BLF,,0,0,1,0,2.0,2,2,0,0,0,0,2,4,4,0,0,1,0,11,1,1,0,0
110152,1932,NYA,,17,4,33,21,192.0,109,76,10,13,3,2,161,79,86,1,5,5,1,803,6,10,0,15
110152,1933,NYA,,15,7,25,24,184.667,119,87,9,10,1,1,171,90,96,0,11,4,0,802,1,5,0,7
110152,1934,NYA,,5,2,13,10,71.667,54,32,3,4,0,0,62,23,30,2,5,2,0,309,2,2,0,2
110152,1935,NYA,,13,6,23,23,167.0,113,58,11,12,2,0,149,68,76,2,3,4,0,692,0,5,0,9
110152,1936,CLE,,20,10,36,31,243.0,166,97,5,19,4,1,235,90,108,4,13,1,0,1031,4,17,0,18
110152,1937,CLE,,15,1,24,20,173.0,87,60,3,14,0,0,157,49,55,0,2,5,0,713,4,4,0,13
110152,1938,CLE,,14,8,30,27,200.0,112,80,15,13,0,0,189,93,107,2,7,3,0,855,3,4,0,15
110152,1939,CLE,,9,7,28,26,175.0,79,56,9,9,2,0,199,89,96,2,5,3,2,764,2,7,11,16
110152,1940,CLE,,9,8,32,17,138.667,62,48,3,5,3,5,126,53,61,7,0,3,0,577,12,7,0,11
110152,1941,BRO,,5,5,31,13,124.333,48,41,10,3,0,1,127,64,71,4,8,2,1,539,8,12,0,6
110152,1942,BRO,,10,6,27,15,118.0,52,39,11,5,1,3,106,42,53,8,1,2,0,494,9,7,0,9
110152,1943,NY1,,6,4,32,1,79.0,40,39,7,0,0,3,79,33,39,5,6,2,1,349,14,8,0,5
110152,1944,NY1,,4,7,18,13,84.0,33,24,7,2,1,0,88,38,48,4,3,2,0,368,3,4,0,7
110154,1969,CAL,,0,1,4,1,10.0,5,10,1,0,0,0,5,6,7,0,0,0,0,44,0,0,0,0
110154,1970,CAL,,1,1,8,2,24.0,12,11,0,0,0,0,23,7,7,2,2,1,0,102,0,1,1,5
110154,1971,CAL,,4,6,54,1,94.0,72,40,4,0,0,15,75,26,29,8,5,0,2,387,28,6,2,9
110154,1972,CAL,,3,7,42,6,85.333,53,55,7,0,0,5,76,33,38,5,8,3,0,382,22,6,1,7
110154,1973,TEX,,0,6,28,5,49.667,29,44,3,0,0,2,73,52,69,2,9,5,0,272,14,3,5,6
110154,1974,CHA,,0,2,20,2,29.0,21,30,2,0,0,0,31,24,26,1,4,2,0,149,10,1,2,2
110154,1975,CHA,,0,2,3,2,5.333,2,6,2,0,0,0,8,7,7,0,0,0,0,31,1,1,1,0
110156,1979,NYN,,6,10,50,5,99.0,65,47,4,0,0,8,100,39,46,13,6,0,0,431,27,5,6,8
110156,1980,NYN,,7,10,59,0,97.333,79,40,7,0,0,22,87,40,43,9,2,0,1,407,47,6,4,8
110156,1981,NYN,,7,6,43,0,66.667,50,26,4,0,0,18,64,22,26,8,3,0,0,286,35,10,3,6
110156,1982,NYN,,3,7,50,0,64.667,59,30,5,0,0,19,65,22,22,5,4,1,0,279,42,3,1,5
110156,1983,SLN,,12,13,46,22,175.667,106,84,12,5,3,2,179,77,84,9,8,1,1,762,12,9,2,21
110156,1984,SLN,,9,6,57,1,119.0,66,49,6,0,0,3,105,47,54,9,6,0,0,495,18,4,2,11
110156,1985,NYA,,2,4,40,1,58.333,26,30,4,0,0,3,58,27,31,6,3,1,1,259,23,1,3,6
110156,1986,CHA,,7,2,22,17,113.0,57,38,8,2,2,0,101,48,50,1,4,2,0,466,1,5,7,5
110156,1987,NYA,,0,8,23,11,74.333,42,36,8,0,0,0,97,49,52,1,1,2,0,342,6,4,2,9
110156,1988,NYA,,5,3,41,2,117.333,61,37,14,0,0,0,121,50,51,7,2,2,0,504,10,7,6,8
110156,1989,CLE,,0,1,3,0,3.0,0,0,1,0,0,0,8,5,5,0,0,0,0,17,1,0,1,0
110159,1937,PHI,,0,1,3,1,12.0,8,8,2,0,0,0,18,9,12,2,0,0,0,64,1,0,0,1
110161,1961,CLE,,3,2,48,0,81.667,42,40,7,0,0,3,96,34,42,5,4,1,0,372,17,6,0,12
110161,1962,CLE,,1,1,30,0,30.667,23,25,5,0,0,4,29,20,24,3,0,0,0,145,9,2,2,1
110161,1963,CLE,,1,2,43,0,56.0,51,29,5,0,0,2,58,29,37,6,5,1,1,255,12,5,2,5
110161,1966,CLE,,2,2,36,0,51.333,33,13,2,0,0,5,56,24,27,6,5,2,0,227,23,4,3,5
110161,1967,CLE,,0,5,47,0,54.333,50,25,4,0,0,5,49,18,22,7,4,1,1,232,23,4,0,5
110171,1991,OAK,,1,1,11,0,11.0,4,5,0,0,0,0,16,9,9,1,0,0,0,49,4,1,1,3
110173,1911,SLA,,2,1,3,3,26.333,2,5,0,3,0,0,24,6,9,0,0,2,0,107,0,4,1,2
110173,1912,SLA,,6,17,31,20,169.333,43,50,4,11,1,1,171,65,102,0,7,7,1,722,8,21,8,10
110173,1913,SLA,,1,3,11,4,51.333,12,13,0,3,0,0,52,13,24,0,2,3,0,205,5,5,4,2
110179,1997,TOR,,0,1,4,0,3.333,4,1,1,0,0,0,1,1,1,0,0,0,0,12,2,0,0,0
110179,1998,TOR,,2,2,25,0,28.667,20,8,4,0,0,0,34,17,18,2,0,1,0,129,8,1,0,2
110179,1999,SDN,,0,0,28,0,37.333,30,15,6,0,0,0,48,31,32,2,2,3,0,173,11,2,1,6
110179,2000,SDN,,4,5,62,0,69.667,56,25,12,0,0,0,73,34,35,2,2,4,0,308,11,2,3,4
110179,2001,NYA,,0,1,10,0,10.667,6,2,2,0,0,0,14,4,4,1,0,0,0,46,7,1,1,1
110179,2002,CIN,,0,1,8,1,11.667,7,5,0,0,0,0,6,3,4,1,1,0,0,45,4,0,2,2
110179,2004,TEX,,7,3,67,0,72.667,44,19,8,0,0,0,66,30,32,4,1,4,0,298,18,2,3,8
110179,2005,TEX,,0,0,6,0,5.0,3,7,2,0,0,0,10,8,8,0,4,1,0,33,2,0,2,0
110182,1950,CHA,,7,2,42,0,87.333,49,53,6,0,0,4,77,37,44,6,3,1,1,389,21,5,0,4
110182,1951,CHA,,6,0,25,1,69.333,26,24,3,1,1,3,52,14,14,4,0,2,0,272,11,4,0,9
110182,1952,CHA,,3,1,25,0,40.0,18,11,5,0,0,6,42,19,20,4,1,1,0,169,15,6,0,3
110182,1953,CHA,,2,0,24,0,38.333,23,23,7,0,0,2,41,20,20,6,2,0,1,173,8,5,0,4
110188,1965,SFN,,0,0,1,0,2.0,3,1,0,0,0,0,3,0,0,0,0,0,0,10,1,0,0,0
110191,1996,COL,,1,0,6,0,6.0,5,3,1,0,0,0,9,6,6,0,1,1,0,30,4,0,2,1
110195,1982,PHI,,5,1,29,0,39.0,26,14,2,0,0,2,41,18,19,3,1,1,0,169,14,4,4,3
110195,1983,PHI,,2,3,31,0,41.333,24,15,9,0,0,0,38,17,18,3,2,2,1,173,11,6,1,5
110195,1984,CHN,,0,0,5,0,11.333,7,1,2,0,0,0,8,6,6,0,1,0,0,43,2,0,1,0
110196,1920,DET,,0,1,14,1,23.0,5,9,2,0,0,0,40,26,27,0,0,1,0,115,7,2,0,0
110201,1898,LS3,,3,3,11,7,70.0,13,21,2,6,0,0,89,33,53,0,3,4,0,319,4,7,0,0
110201,1902,BOS,,0,2,3,2,18.0,5,7,0,1,0,1,19,4,13,0,0,0,0,37,1,0,0,0
110201,1903,CHA,,4,4,13,9,79.0,22,23,3,7,1,0,72,25,45,0,2,3,0,255,3,6,0,0
110201,1904,CHA,,19,14,38,36,306.667,87,49,2,31,6,0,274,101,117,0,7,4,0,1081,2,18,0,0
110201,1905,CHA,,23,12,38,34,316.0,97,65,3,31,3,0,275,0,91,0,6,2,0,1135,4,28,0,0
110201,1906,CHA,,20,13,38,30,287.667,100,41,0,25,4,0,271,0,93,0,5,3,0,905,7,25,0,0
110201,1907,CHA,,7,13,30,21,215.0,63,31,3,15,1,2,208,0,72,0,5,2,0,557,7,16,0,0
110201,1908,CHA,,5,7,23,13,135.667,21,18,3,8,1,2,127,0,55,0,2,2,1,540,7,8,0,0
110201,1909,WS1,,1,4,10,6,46.0,11,6,0,3,0,0,71,12,29,0,0,1,0,214,4,9,1,0
110201,1912,WS1,,0,1,1,0,1.333,0,2,0,0,0,0,1,2,2,0,0,0,0,7,0,0,0,0
110201,1913,WS1,,0,0,4,0,9.667,1,5,0,0,0,0,7,3,5,0,0,0,0,41,2,0,1,0
110201,1914,WS1,,0,0,1,0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,1
110201,1915,WS1,,0,0,1,0,3.0,2,1,0,0,0,1,7,3,4,0,0,0,0,18,1,0,1,0
110201,1918,WS1,,1,2,5,3,24.333,5,6,1,1,0,0,24,8,11,0,0,1,0,100,1,5,1,2
110201,1919,WS1,,0,0,1,0,0.0,0,0,0,0,0,0,4,4,4,0,0,0,0,4,0,0,0,0
110201,1924,WS1,,0,0,1,0,2.0,0,0,0,0,0,0,4,1,1,0,0,0,0,8,1,0,0,0
110204,1995,MON,,1,5,8,8,37.333,17,14,2,0,0,0,46,28,30,0,1,3,0,173,0,1,0,3
110204,1996,MON,,2,1,11,5,21.0,9,12,0,0,0,0,19,7,10,1,0,1,0,96,3,2,0,1
110206,1981,ATL,,0,0,1,0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0
110206,1982,ATL,,0,0,7,0,7.667,6,2,1,0,0,0,8,4,4,1,1,0,0,29,2,1,0,1
110206,1988,ATL,,5,6,60,0,102.333,81,53,7,0,0,3,88,34,34,12,4,6,1,436,23,8,3,9
110206,1989,ATL,,3,3,30,0,50.333,45,24,4,0,0,2,44,16,18,2,2,1,1,217,12,5,1,5
110209,1989,TEX,,0,1,1,1,0.0,0,2,2,0,0,0,3,3,3,0,0,0,0,5,0,0,0,0
110209,1991,CHA,,3,2,10,9,56.333,32,29,9,2,1,0,47,22,26,0,2,0,0,237,0,3,1,9
110209,1992,CHA,,5,3,34,9,100.333,66,65,12,0,0,1,103,58,64,2,2,4,0,455,4,3,4,13
110209,1993,CHA,,15,8,31,31,207.667,155,122,14,1,1,0,168,68,78,8,2,7,1,877,0,13,6,24
110209,1994,CHA,,12,8,24,24,161.667,108,62,16,2,1,0,147,62,72,1,3,0,0,682,0,6,3,13
110209,1995,CHA,,8,11,29,29,175.0,118,93,21,3,0,0,171,84,96,4,1,2,2,769,0,6,5,16
110209,1996,CHA,,15,10,35,35,217.333,181,97,21,0,0,0,216,102,106,3,2,4,0,946,0,5,2,18
110209,1997,SFN,,13,11,33,33,212.0,179,91,18,2,1,0,180,82,97,4,5,4,1,896,0,10,6,15
110209,1998,TBA,,6,14,25,25,142.667,107,68,18,0,0,0,130,75,78,0,4,9,0,624,0,1,2,9
110209,1999,TBA,,9,9,28,28,160.0,128,79,22,1,0,0,159,75,92,1,3,6,0,703,0,3,3,25
110209,2002,TBA,,2,3,23,10,75.0,56,36,13,0,0,1,80,44,47,3,2,4,0,339,3,2,3,3
110209,2003,LAN,,6,2,21,12,95.0,82,23,5,1,1,1,80,25,27,1,1,5,0,377,2,2,1,8
110209,2004,LAN,,7,6,40,15,120.667,102,31,12,0,0,1,109,54,56,2,1,5,0,499,6,11,5,7
110209,2005,LAN,,1,4,21,2,24.0,16,7,7,0,0,0,31,15,15,0,0,0,0,109,3,2,2,1
110219,1903,NY1,,2,0,2,2,14.0,14,8,0,2,1,0,5,0,2,0,0,0,0,52,0,0,0,0
110219,1904,NY1,,4,6,16,13,114.333,93,38,2,11,1,3,87,0,42,0,6,3,0,463,3,8,0,0
110219,1905,NY1,,22,8,34,31,262.667,204,105,2,21,2,0,219,0,113,0,30,3,0,1082,3,18,0,0
110219,1906,NY1,,12,10,31,25,204.333,156,93,1,14,1,1,166,0,79,0,9,3,0,849,6,12,0,0
110219,1907,NY1,,10,12,39,26,231.0,149,107,4,17,2,1,184,0,93,0,20,10,0,965,8,13,0,0
110219,1908,NY1,,7,4,18,15,113.667,82,29,0,5,0,1,96,0,35,0,2,1,0,445,2,8,0,0
110219,1909,NY1,,15,10,34,27,244.0,162,83,2,20,2,0,217,63,109,2,14,4,0,1016,6,26,4,0
110219,1910,NY1,,12,11,33,23,189.0,94,63,3,13,3,0,161,50,78,2,9,6,0,775,5,25,1,14
110219,1911,NY1,,11,10,34,23,205.0,123,55,0,13,1,1,174,60,83,0,7,4,0,845,5,13,7,9
110219,1912,NY1,,11,5,33,22,178.0,85,35,3,9,2,1,193,52,82,0,9,4,0,743,8,13,2,11
110219,1913,CIN,,13,14,39,29,227.0,113,78,7,14,1,3,220,70,93,2,12,6,0,945,7,15,4,12
110219,1914,CIN,,15,23,47,37,299.667,133,98,7,18,4,6,276,87,124,1,12,6,0,1250,10,37,4,23
110219,1915,SLN,,11,7,32,21,181.0,75,56,3,12,3,1,176,62,74,0,5,0,1,751,6,14,5,11
110219,1916,SLN,,11,16,45,25,227.333,99,57,3,10,2,7,225,69,100,7,9,5,0,949,17,24,7,16
110219,1917,SLN,,15,10,43,19,209.333,62,57,2,10,2,4,190,63,74,5,5,3,0,847,18,19,9,15
110219,1918,SLN,,9,14,27,25,206.667,70,52,1,17,0,1,190,54,75,6,5,5,0,844,2,22,4,17
110219,1919,PHI,,3,7,26,8,86.0,23,29,1,2,0,2,114,47,56,3,4,1,0,386,12,8,3,3
110220,1898,WSN,,0,6,7,5,49.0,11,22,0,4,0,0,83,43,57,0,2,5,1,254,1,2,0,0
