key_mlbam,key_retro,key_bbref
110568,barkj001,barklje01
150070,barkk001,barkeke01
110566,barkl001,barkele01
673316,barkl002,barkelu01
427013,barkl901,
820592,barkm101,barkema01
150030,barkr001,barkeri01
110569,barkr101,barklre01
110567,barkr102,barkera01
446436,barks001,barkese01
110570,barks101,barklsa01
,barla901,barlial99
669618,barlj001,barlojo01
110571,barlm101,barlomi01
605130,barls001,barlosc01
110572,barlt101,barloto01
110573,barmb101,barmebr01
425549,barmc001,barmecl01
605131,barna001,barneau01
110576,barnb001,barnebr01
488681,barnb002,barnebr02
110599,barnb101,barnibi01
110574,barnb102,barnaba01
110590,barnb103,barnebi01
110586,barnb104,barnebo01
820594,barnb105,barnebi02
448833,barnc001,barnwch01
656212,barnc002,barnech01
110575,barnc101,barnach01
110594,barnc102,barnhcl01
446381,barnd001,barneda01
592130,barnd002,barneda02
820582,barnd101,barnhda01
110578,barne101,barneep01
110600,barne102,barnoed01
110595,barne103,barnhed01
110592,barne104,barneed01
110580,barnf101,barnefr01
110579,barnf102,barnefr02
820591,barnf103,barnefr03
110598,barng101,barnige01
,barng901,
110582,barnh101,barneho01
820585,barnh102,barnhhe01
820587,barnh103,barneha01
348561,barnj001,barnejo01
606930,barnj002,barneja01
110583,barnj101,barneju01
110581,barnj102,barneje01
820588,barnj103,barnejo02
571465,barnj801,
610911,barnk701,
277397,barnl001,barnela01
110596,barnl101,barnhle01
110584,barnl102,barnelu01
,barnl901,
598264,barnm001,barnema01
686930,barnm002,barnema02
427017,barnm801,
110585,barnr101,barneri01
110587,barnr102,barnero01
110593,barnr103,barnere02
110577,barnr104,barnere01
820589,barnr105,
,barnr901,
110591,barns001,barnesk01
488683,barns002,barnesc01
110588,barns101,barnesa01
571466,barnt001,barnhtu01
501817,barnt002,barneto01
110589,barnv101,barnevi01
110597,barnv102,barnhvi01
820584,barnv103,barneve01
820583,barnv104,barnevi02
820581,barob101,barobe01
458524,barod001,baronda01
110602,barod101,barondi01
110601,baros001,barojsa01
571467,baros002,baronst01
502578,barra001,barreaa01
110606,barrb101,barrbo01
110621,barrb102,barrebi01
110605,barrb103,barrbo02
110617,barrb104,barrebo01
110622,barrb105,barrebi02
110608,barrc101,barracu01
110630,barrc102,barrocu01
110620,barrd101,barredi01
,barrd901,
110631,barre101,barryed01
,barre801,barroed99
620439,barrf001,barrefr02
110623,barrf101,barrifr01
110629,barrf102,barrofr01
110628,barrf103,barrofr02
110612,barrf104,barrefr01
110609,barrg101,barrage01
,barrg901,
110632,barrh101,barryha01
110633,barrj001,barryje01
545332,barrj002,barreja01
642545,barrj003,barrija01
678489,barrj004,barrojo01
110604,barrj101,barrji01
110624,barrj102,barrijo01
110613,barrj103,barreji01
110635,barrj104,barryja01
110614,barrj106,barrejo01
,barrj901,
435258,barrk001,barryke01
607457,barrk002,barraky01
642456,barrl001,barrelu01
483561,barrl901,
110616,barrm001,barrema02
110625,barrm002,barrima01
136664,barrm003,barremi01
518435,barrm004,barrema03
110615,barrm101,barrema01
,barrm901,
110611,barrr101,barrere01
110636,barrr102,barryri01
110627,barrr103,barrore01
110634,barrs101,barrysh01
110603,barrs102,barrsc01
110607,barrs103,barrst01
482608,barrs901,
110619,barrt001,barreti01
110618,barrt002,barreto01
110626,barrt003,barroto01
668663,barrt004,barretr01
110637,barrt101,barryto01
427019,barrt901,
110610,barru101,barre01
553872,barry001,barriyh01
,barsm901,
446382,bartb001,bartobr01
110648,bartb101,bartobo01
110645,bartb102,bartlbi01
110640,bartb103,barthbo01
110644,bartb104,bartlbo01
407802,bartc001,bartocl01
110652,bartc101,bartsch01
435558,bartd001,bartoda02
110639,bartd101,bartedi01
110651,bartd102,bartoda01
110647,barth101,bartoha01
820572,barth102,bartlho01
110646,barti101,bartlir01
430583,bartj001,bartlja01
444864,bartj002,barthji01
663698,bartj003,bartjo01
110641,bartj101,barthjo01
110638,bartk001,barteki01
110642,bartl101,barthle01
,bartl102,
110649,barts001,bartosh01
820575,barts101,
820574,barts102,
110643,bartt101,bartito01
110650,bartv101,bartovi01
447808,barzp001,barziph01
431150,basac001,basakch01
642772,basal001,basablu01
678545,basao001,basabos01
694212,basas001,basalsa01
110653,basgm101,basgamo01
110654,basha101,bashaal01
820568,bashr101,bashara01
641341,basht001,bashlty01
110655,bashw101,bashowa01
110656,basie101,basined01
,basis901,
110657,baskj101,baskeji01
489942,basnt901,
542914,bassa001,bassan01
430654,bassb001,bassbr01
669620,bassb002,bassobr01
605135,bassc001,bassich01
110664,bassc101,bassech01
110663,bassd101,bassdo01
110662,bassd102,bassdi01
110658,bassj101,bassjo01
110665,bassj102,bassljo01
110659,bassk001,basske01
820567,bassl101,bassre01
110660,bassn101,bassno01
820570,bassp101,bassepe01
110661,bassr101,bassra01
455374,basta001,bastaan01
110666,bastc101,bastich01
,baswj901,
110667,batce101,batchem01
110668,batcj101,batchjo01
110669,batcr001,batchri01
488686,batea001,batesaa01
110680,bateb001,batesbi01
110675,bateb101,batesbu01
110672,batec101,batesch01
110674,bated101,batesde01
110671,bated102,batesdi01
110673,batef101,batesfr01
110676,batej001,batesja01
110678,batej101,batesjo02
110670,batej102,batemjo01
110677,batej103,batesjo01
110679,bater101,batesra01
110681,bathb001,bathebi01
110685,batik001,batiske01
110686,batik002,batiski01
110683,batim001,batismi01
110684,batir101,batisra01
110682,batit001,batisto01
110687,batsb101,batscbi01
110692,batta001,battlal01
110695,battc101,battoch01
110690,batte101,batteea01
110689,battg101,battege01
110693,batth001,battlho01
110694,battj101,battlji01
110691,battj102,battijo01
110688,battl101,battala01
676946,battm001,battema01
110696,battm101,battsma01
685410,battp001,battepe01
820563,battr101,battlru01
820566,battr102,battlra01
683146,batyb001,batybr01
820564,bauch101,bauchha01
110699,bauea101,baueral01
110697,baueh101,bauerha01
641343,bauej001,bauerja01
110698,bauel101,bauerlo01
407400,bauer001,bauerri01
110700,bauer101,bauerru01
545333,bauet001,bauertr01
132200,baugj001,baughju01
571473,baumb001,baumabu01
110709,baumf101,baumhfr01
110702,baumf102,baumafr01
110704,baumg101,baumgge01
110706,baumh101,baumgha01
110707,baumj101,baumgjo01
110703,baumj102,baumeji01
657508,baumm001,baumami01
110701,baump101,baumapa01
110705,baumr101,baumgro01
110708,baums101,baumgst01
110710,bausg101,bausege01
110712,bautd001,bautida01
429714,bautd002,bautide01
110711,baute101,bautaed01
642585,bautf001,bautife01
639373,bautg001,bautige01
110713,bautj001,bautijo01
430832,bautj002,bautijo02
622441,bautr001,bautira01
820562,bauzm101,bauzama01
110714,baxej101,baxesji01
110715,baxem101,baxesmi01
110716,baxtj101,baxtemo01
488689,baxtm001,baxtemi01
110717,bay-h101,bayha01
424726,bay-j001,bayja01
110719,bayld001,baylodo01
110718,bayld101,bayledi01
820558,baylh101,bayliha01
435058,baylj001,baylijo01
820560,baylu101,baylo02
110720,baynb101,baynebi01
820561,baynw101,baynawi01
669358,baz-s001,bazsh01
660825,bazae001,bazared01
434590,bazay001,bazaryo01
820559,bea-d101,beada01
545404,beacb001,beachbr01
110721,beacj101,beachja01
110723,bealb101,beallbo01
482483,beald901,
820554,bealg101,bealegi01
110722,bealj101,bealljo01
110725,bealt101,bealsto01
110724,bealw101,beallwa01
110726,beama101,beamal01
110728,beamc101,beamoch02
110729,beamc102,beamoch01
110727,beame101,beamer01
110730,beamt001,beamotr01
446884,beamt002,beamtj01
110734,beanb001,beanebi01
110733,beanb002,beanbi01
110731,beanb101,beanbe01
430841,beanc001,beanco01
,beane901,
110732,beanj101,beanjo01
110735,beard001,beardda01
110741,bearg101,bearega01
110740,bearg102,beardge01
,bearj901,
110743,beark001,bearske01
110742,bearl101,bearnla01
110737,bearm101,beardmi01
110738,bearo101,beardol01
110739,bearr101,beardra01
110736,beart101,beardte01
110744,beasc001,beaslch01
676886,beasj001,beaslje01
110745,beasl101,beaslle01
433639,beast801,beaslto99
110750,beatb001,beattbl01
110749,beatd101,beattde01
110747,beatd102,beatlda01
110746,beate101,beatied01
110748,beatj001,beattji01
607461,beatm001,beatyma01
474039,beatp001,beatope01
110752,beaug101,beaumgi01
110751,beauj101,beaucji01
499527,beauk801,
518444,beavb001,beavabl01
687637,beavd001,beavedy01
110753,beave101,beavee.01
110754,beazj101,beazljo01
110755,becab101,becanbu01
,becaw901,
110756,bechg101,bechtge01
553388,bechj701,
407852,bechs001,bechlst01
644760,becka901,
110768,beckb101,beckebe01
110773,beckb102,beckebo01
110778,beckb103,beckmbi01
110764,beckb104,beckbo01
,beckb901,
444447,beckc001,beckch01
571476,beckc002,beckch02
110757,beckc101,beckcl01
110767,beckc102,beckech01
110759,becke101,becker01
110761,beckf101,beckfr02
110760,beckf102,beckfr01
493596,beckg001,beckhgo01
110774,beckg101,beckegl01
110758,beckg102,beckge01
110766,beckh101,beckehe01
110769,beckh102,beckehe02
110779,beckj001,beckwjo01
277417,beckj002,beckejo02
687597,beckj003,beckjo01
110777,beckj101,beckmji01
110770,beckj102,beckejo01
110776,beckj103,becklja01
820557,beckj104,beckwjo02
110771,beckm101,beckema01
110763,beckr001,beckro01
110772,beckr002,beckeri01
110775,beckr003,beckero01
110762,beckr101,beckri01
,becks101,
542921,beckt001,beckhti01
663941,beckt002,becktr01
110765,beckz101,beckzi01
110780,becqj101,becquju01
407853,bedae001,bedarer01
110781,bedeh101,bedelho01
110782,bedfg101,bedfoge01
110783,bedgp101,bedgoph01
110784,bedih101,bediehu01
110785,bedna101,bednaan01
670280,bednd001,bednada01
592135,bedrc001,bedroca01
110786,bedrs001,bedrost01
110787,beebf101,beebefr01
,beebw901,
110790,beece101,beeched01
110789,beece102,beeched02
110788,beecm001,beechma01
110791,beecr101,beechro01
595881,beedt001,beedety01
656222,beekj001,beeksja02
542923,beeld001,beeleda01
110792,beelj101,beelejo01
110794,beena001,beenean01
110793,beenf101,beenefr01
110795,beerc101,beerscl01
666179,beers001,beerse01
690925,beetc001,beetecl01
110796,beggj101,beggsjo01
110797,begle101,begleed01
110798,beglg101,beglege01
110799,beglj101,begleji01
110800,behap101,behanpe01
110802,beher001,behenri01
110801,behes101,behelst01
,behlf901,
110803,behnm101,behneme01
110804,behrh101,behrmha01
346847,beimj001,beimejo01
150312,beirk001,beirnke01
820555,bejea101,bejerag01
110805,bejmo101,bejmaol01
110806,belam101,belanma01
110807,belaw101,belarwa01
110808,belck001,belchke01
110809,belct001,belchti01
110810,beldi101,beldeir01
506988,belfm001,belfimi01
820550,belfs101,belfisk01
110812,belib101,belinbo01
542924,belij001,belivje01
279571,belim001,belisma01
430613,belir001,belisro01
110811,belis001,belinst01
277411,belit001,belitto01
110813,belkt001,belkti01
571479,bella001,bellaan01
820549,bella101,bellab01
110815,bellb001,bellbu01
678394,bellb002,bellobr01
110836,bellb101,bellbi01
110834,bellb102,bellbe01
150083,bellc001,bellicl01
641355,bellc002,bellico01
518445,bellc003,bellch02
110814,bellc101,bellch01
820547,bellc102,bellcl01
110818,belld001,bellde01
110816,belld002,bellda01
483564,belld901,
110819,belle001,beller01
431143,belle002,belloed01
820540,belle101,bellel01
110821,bellf101,bellfr01
110820,bellf102,bellfe01
820543,bellf103,bellfr02
,bellf104,
110823,bellg001,bellge02
110824,bellg101,bellge01
110822,bellg102,bellga01
110817,bellg103,bellgu01
425514,bellh001,bellhe01
110825,bellh101,bellhi01
820546,bellh102,bellhe02
110826,bellj001,bellja01
110839,bellj002,belleal01
110829,bellj003,bellju01
458679,bellj004,belljo01
605137,bellj005,belljo02
110827,bellj101,bellje01
110842,bellj102,bellmja01
,bellj103,bellco99
820538,bellj104,bellju02
820542,bellj105,belljo03
110830,bellk101,bellke01
110831,belll101,bellle01
820537,belll102,bellle02
110832,bellm001,bellmi01
110840,bellm002,bellhma01
280062,bellm003,bellmi02
110841,bellr001,bellira01
150071,bellr002,belliro01
150174,bellr003,bellro01
110833,bellr101,bellra01
110843,bellr102,belloro01
110828,bellr103,bellru01
110838,bells101,bellast01
110835,bellt001,bellte01
457707,bellt002,belltr01
678368,bellv001,bellova01
820541,bellw101,bellwi01
820539,bellw102,bellw01
427026,bellw901,
110837,bellz101,bellaze01
572714,belnv001,belnovi01
502102,belod001,belowdu01
134181,belta001,beltrad01
474832,beltb001,beltbr01
136860,beltc001,beltrca01
110845,belte001,beltres01
520976,belte002,beltren01
407779,beltf001,beltrfr01
449110,belto001,beltrom01
110844,beltr001,beltrri01
621532,bemba001,bemboan01
110846,bemih101,bemisha01
110848,benaf001,benavfr01
110847,benam001,benarma01
110849,bencj101,benchjo01
669622,benda001,bendean01
110850,bendc101,bendech01
,bendj901,
110854,benea001,benesan01
110853,benea002,benesal01
110851,benea101,benedar01
110852,beneb001,benedbr01
475340,beneg801,
110855,benej101,benesjo01
110857,bengb101,bengobe01
110856,bengr101,bengera01
110859,benia001,benitar01
643217,benia002,beninan01
110858,benij001,beniqju01
110860,beniy001,benitya01
820530,benjj101,benjaje01
110862,benjm001,benjami01
110861,benjs101,benjast01
605138,benjw001,benjawe01
820531,bennb101,bennebr01
110865,bennc101,bennech01
110867,bennd101,bennede01
110866,bennd102,benneda01
820528,bennd103,bennedo01
110868,benne001,benneer01
110872,bennf101,bennefr02
110869,bennf102,bennefr01
110870,benng001,bennega01
820525,benng101,bennege01
110863,bennh101,bennhe01
110871,bennh102,bennehe01
110864,benni101,benneik01
150098,bennj001,bennejo02
430831,bennj002,benneje01
110873,bennj101,bennejo01
820524,bennj102,benneji01
,bennj901,
110874,bennp101,bennepu01
110875,benns001,bennesh01
820523,benns101,bennesa01
820529,bennu101,benne03
276542,benoj001,benoijo01
110876,bensa101,bensoal01
820527,bensc101,bensocl01
820526,bensg101,bensoge01
501994,bensj001,bensojo01
150249,bensk001,bensokr01
110877,bensv101,bensove01
666181,bensw001,bensowi01
110881,benta101,bentoal01
110880,bentb001,bentobu01
430566,bentc001,bentzch01
110878,bentc101,bentlcy01
110879,bentj101,bentlja01
110883,bentl101,bentola01
110885,bentr101,bentora01
110882,bentr102,bentoru01
110884,bents101,bentosi01
110886,benzj101,benzjo01
110887,benzt001,benzito01
,berad801,
110888,beraj101,berarjo01
110890,berbj001,berblje01
110889,berbl101,berbelo01
110893,bereb001,berenbr01
110892,berej001,berenju01
110891,berej002,bereja01
503437,berej003,beresja01
110907,berga101,bergmal01
110895,berga102,bergaau01
407356,bergb001,bergebr01
448269,bergb002,bergebr02
110903,bergb101,bergebo01
110897,bergb102,bergebi01
482136,bergb701,
548357,bergc001,bergmch01
110899,bergc101,bergecl01
110908,bergd001,bergmda01
132787,bergd002,bergda01
425776,bergd003,bergmdu01
,bergf101,
,bergf901,
110898,bergh101,bergehe01
456589,bergj001,bergmja01
448753,bergj002,bergju01
110905,bergj101,berghjo01
110900,bergj102,bergejo02
110902,bergj103,bergejo01
110906,bergm101,berghma01
110896,bergm102,bergema01
110894,bergm103,bergmo01
150395,bergp001,bergepe01
686701,bergr001,bergery01
110909,bergs001,bergmse01
664157,bergt001,bergetr01
110901,bergt101,bergetu01
430596,bergw001,bergowi01
110904,bergw101,bergewa01
,beric801,
110910,berkf101,berkefr01
460072,berkj001,berkeja01
,berkj101,
204020,berkl001,berkmla01
110911,berkn101,berkena01
110912,berlj101,berlyja01
110913,bermb101,bermabo01
642834,bermj001,bermujo01
333293,berna001,bernead01
657514,bernb001,bernabr01
110919,bernb101,bernhbi01
110915,bernc101,bernacu01
110922,bernc102,bernica01
,bernc801,
448674,bernd001,bernido01
110916,bernd101,bernadw01
110920,bernj101,bernhju01
110917,bernj102,bernajo01
471082,berno801,
820522,bernp101,bernapl01
465668,bernr001,bernaro01
110918,bernt001,bernato01
110914,bernv101,bernavi01
592144,bernw001,bernawy01
682653,bernw002,bernawa01
110921,bernw101,bernhwa01
110923,beroj101,berojo01
407556,berra001,berroan01
110932,berrc101,berrycl01
110931,berrc102,berrych01
110930,berrc103,berrych02
820521,berrc104,berryca01
110924,berrd001,berrada01
110939,berrd002,berryda01
110926,berrd101,berrade01
,berre101,berryed02
110928,berrg001,berroge01
621244,berrj001,berrijo01
110936,berrj101,berryjo01
110934,berrj102,berryjo03
110935,berrj103,berryjo02
110929,berrk101,berryke01
427028,berrm801,
110933,berrn101,berryne01
672860,berrp001,berropr01
450641,berrq001,berryqu01
110927,berrr101,berrera01
110937,berrs001,berryse01
672642,berrs002,berrost01
110938,berrt101,berryto01
110925,berry101,berrayo01
110942,bertd101,bertedi01
110940,bertf101,bertafr01
110943,berth101,berthha01
110941,berth102,berteha01
542932,bertj001,bertijo01
110946,bertl101,bertrle01
110945,bertm001,bertomi01
110944,bertr101,bertore01
110947,berua001,beruman01
110948,besaf101,besanfr01
110949,bescb101,beschbo01
110951,bessd101,bessedo01
110950,bessh101,bessehe01
110952,bestk001,bestka01
820514,bestr101,
110953,bestu101,besti01
110954,beswj101,beswiji01
476454,betad001,betande01
445870,betaj801,
429783,betar001,betanra01
435358,betay001,betanyu01
110955,betcf101,betchfr01
,betcr901,
400140,betew001,betemwi01
110956,bethb101,bethebi01
542194,bethc001,bethach01
110957,bethj101,bethkji01
676424,betta001,bettial01
518452,bettc001,bettich01
110961,betth101,bettshu01
110960,betth102,bettsha01
110959,bettj001,betteje01
110958,bettl101,bettela01
605141,bettm001,bettsmo01
,bettw901,
110962,betzb101,betzebr01
110964,bevah101,bevanha01
110963,bevak001,bevacku01
